customer_id,first_name,last_name,gender,birth_date,signup_date,city,country,income_level
741,Shelly,Spence,M,1962-10-24,2022-03-24,Los Angeles,USA,medium
742,Patricia,Bush,M,1972-03-13,2024-12-14,Houston,USA,medium
743,Catherine,Hamilton,M,1977-02-22,2023-12-17,Los Angeles,USA,medium
744,Terri,Ortiz,F,1957-02-14,2022-12-29,Chicago,USA,medium
745,Amber,Guerrero,F,1983-08-27,2024-10-10,Houston,USA,high
746,Philip,Dunn,F,1970-01-18,2022-04-16,Chicago,USA,low
747,Adam,Miller,F,1980-04-21,2022-03-01,Phoenix,USA,low
748,Timothy,Davis,F,1997-12-14,2023-11-16,Chicago,USA,medium
749,Tiffany,Wells,F,1965-04-03,2023-11-30,Chicago,USA,high
750,Thomas,Jacobson,F,1960-05-29,2024-05-09,Chicago,USA,medium
751,Paul,Watson,M,1968-04-30,2023-12-04,Los Angeles,USA,medium
752,Bradley,Gonzales,F,1974-07-03,2022-07-24,Phoenix,USA,medium
753,Anne,Hernandez,F,1968-03-30,2024-07-05,New York,USA,medium
754,Elizabeth,Morton,M,1991-03-14,2022-04-16,Houston,USA,medium
755,Jeremy,Brown,M,1976-03-23,2024-04-08,Chicago,USA,medium
756,Tammy,Mcdaniel,M,1974-10-20,2023-07-27,Chicago,USA,medium
757,Joe,Evans,M,2003-11-30,2023-09-20,Chicago,USA,low
758,Austin,Duncan,M,1975-03-18,2024-07-24,Phoenix,USA,medium
759,Tonya,Hernandez,M,1981-09-04,2023-09-18,New York,USA,low
760,Stacy,Jackson,F,2004-08-05,2023-05-07,Houston,USA,medium
761,Brad,Miller,F,1965-07-07,2022-07-31,Chicago,USA,medium
762,Lynn,Hernandez,M,1990-06-28,2022-08-10,Houston,USA,low
763,Jessica,Aguirre,F,1985-10-27,2022-12-17,Los Angeles,USA,medium
764,Andrea,Gates,M,1958-11-24,2023-09-02,Houston,USA,low
765,Alexander,Graves,F,1981-10-30,2024-10-01,Los Angeles,USA,medium
766,Daniel,Hernandez,M,1985-06-05,2024-05-05,Chicago,USA,high
767,Tammie,Garcia,M,1984-04-25,2023-10-01,Houston,USA,medium
768,Kristi,Dillon,F,1959-11-19,2024-05-03,New York,USA,low
769,Joseph,Pena,M,2000-12-06,2024-08-19,Los Angeles,USA,medium
770,Gerald,Powell,F,1984-08-08,2023-06-02,New York,USA,low
771,Richard,Foster,F,1987-01-19,2024-01-16,Houston,USA,medium
772,Brandon,Alvarez,M,2000-11-13,2024-01-27,New York,USA,low
773,Matthew,Leon,M,1968-07-09,2023-02-12,New York,USA,high
774,Michele,Cohen,M,1970-10-07,2024-07-11,New York,USA,medium
775,Kevin,Manning,M,2005-10-29,2022-09-07,Chicago,USA,medium
776,Jessica,Jacobs,M,1995-04-23,2022-12-18,Phoenix,USA,medium
777,Robin,Russell,F,1959-01-07,2023-04-29,New York,USA,low
778,Nathaniel,Brown,F,1979-12-18,2023-07-20,Phoenix,USA,medium
779,Jenna,Powell,F,1996-03-26,2022-03-13,Los Angeles,USA,medium
780,Ashley,Thompson,F,1995-08-27,2023-07-29,Los Angeles,USA,low
781,Brian,Johnson,M,2000-09-01,2022-08-08,Los Angeles,USA,low
782,James,Richardson,M,1956-12-18,2023-01-30,New York,USA,medium
783,Sandra,Maldonado,M,1978-11-21,2023-03-11,Chicago,USA,medium
784,Sean,Horne,M,1967-02-09,2023-06-20,Chicago,USA,medium
785,Max,Monroe,M,1979-06-09,2023-08-27,New York,USA,medium
786,Christopher,Johnson,F,1967-12-30,2024-06-28,New York,USA,medium
787,Kimberly,Lewis,M,1956-12-01,2024-07-23,Phoenix,USA,low
788,Jamie,Pearson,M,1966-01-06,2022-09-04,New York,USA,medium
789,Tammy,Fleming,M,1981-06-28,2024-08-04,Phoenix,USA,medium
790,Glen,Owen,M,1979-05-31,2022-05-25,New York,USA,medium
791,Sherry,Marquez,F,1966-02-22,2023-10-29,New York,USA,medium
792,Paula,York,F,1991-11-18,2022-10-29,Phoenix,USA,low
793,Kevin,Meyer,F,1978-08-12,2022-08-27,Chicago,USA,medium
794,Adrian,Key,M,1987-05-03,2023-10-03,New York,USA,medium
795,Anna,Wheeler,M,2005-07-05,2024-07-08,Chicago,USA,low
796,Timothy,Rogers,F,1969-04-08,2024-01-20,New York,USA,high
797,Joshua,Douglas,M,1968-12-09,2022-12-23,New York,USA,medium
798,Jacob,Holmes,F,2004-10-01,2023-12-15,Chicago,USA,medium
799,Meredith,Patrick,M,1967-01-08,2022-03-04,Chicago,USA,medium
800,Donald,Johnson,F,1975-09-14,2022-12-16,New York,USA,high
801,Rebecca,Sullivan,M,1980-08-24,2022-11-20,Calgary,Canada,medium
802,Wanda,Cabrera,M,1993-05-01,2023-10-01,Toronto,Canada,high
803,Gina,Little,F,1972-06-22,2024-02-21,Montreal,Canada,high
804,Michael,Evans,M,1979-07-02,2024-10-27,Montreal,Canada,high
805,Angela,Carter,F,1963-04-18,2023-12-22,Calgary,Canada,medium
806,Jessica,Hansen,F,1979-03-28,2024-03-22,Calgary,Canada,medium
807,Rachel,Pena,M,2002-08-27,2024-11-02,Vancouver,Canada,low
808,Monica,Fisher,F,1966-01-24,2022-09-02,Toronto,Canada,medium
809,Brenda,Ford,F,2001-04-15,2023-02-11,Vancouver,Canada,medium
810,Cynthia,Carpenter,F,1960-07-12,2022-02-28,Vancouver,Canada,medium
811,James,Wilson,M,1987-03-07,2023-06-02,Calgary,Canada,medium
812,Robert,Pitts,M,1990-05-12,2023-08-04,Montreal,Canada,low
813,Matthew,Benitez,M,1962-04-11,2024-12-22,Ottawa,Canada,medium
814,Douglas,Huffman,F,2001-08-09,2024-12-16,Vancouver,Canada,medium
815,Marvin,Hatfield,M,1963-11-05,2022-03-30,Ottawa,Canada,high
816,Shannon,Clark,F,1970-11-24,2022-03-05,Vancouver,Canada,medium
817,Eric,Glover,F,1995-04-14,2023-09-24,Vancouver,Canada,low
818,Ryan,Jordan,F,1995-08-12,2022-05-22,Vancouver,Canada,medium
819,Adam,Ferguson,F,1977-01-09,2023-06-07,Ottawa,Canada,low
820,Patricia,Sherman,F,1993-01-04,2024-11-06,Vancouver,Canada,low
821,Adam,Gross,F,1982-06-06,2022-01-20,Toronto,Canada,high
822,Larry,Garcia,M,1966-04-12,2024-08-18,Toronto,Canada,high
823,Cameron,Williams,M,1980-12-17,2022-12-02,Calgary,Canada,medium
824,Abigail,Warren,F,2004-07-21,2023-05-15,Ottawa,Canada,high
825,Dennis,Ferrell,F,1977-04-08,2024-01-23,Calgary,Canada,high
826,Frederick,Meadows,F,1980-04-06,2024-04-01,Vancouver,Canada,high
827,Jeffrey,Mercer,M,1997-04-27,2022-01-21,Montreal,Canada,medium
828,William,Martinez,F,1965-06-24,2022-01-24,Vancouver,Canada,low
829,Nicholas,Bowman,M,1991-12-22,2024-05-17,Ottawa,Canada,medium
830,Brittney,Williams,F,1995-02-28,2023-11-14,Vancouver,Canada,medium
831,Brandon,Wilson,M,1960-01-06,2024-07-04,Montreal,Canada,medium
832,Johnny,Miles,M,1977-11-01,2022-05-16,Calgary,Canada,low
833,Albert,Fisher,M,1965-03-05,2024-01-21,Toronto,Canada,medium
834,Cindy,Haynes,M,1959-08-21,2023-07-24,Calgary,Canada,medium
835,William,Williamson,M,1976-06-25,2024-09-10,Toronto,Canada,medium
836,Tyler,Lynch,M,1969-04-08,2024-05-09,Ottawa,Canada,medium
837,Teresa,Howard,F,1995-07-08,2024-06-29,Vancouver,Canada,low
838,Amy,Lozano,M,1976-01-02,2022-06-25,Calgary,Canada,high
839,Jimmy,Smith,F,1990-10-05,2023-06-11,Calgary,Canada,high
840,Audrey,Snyder,F,1959-01-01,2022-05-01,Vancouver,Canada,low
841,Charles,Cummings,M,2004-08-09,2024-05-03,Ottawa,Canada,medium
842,Stephen,Madden,F,2002-03-28,2023-12-07,Ottawa,Canada,medium
843,Lisa,Sawyer,F,1968-04-13,2022-02-24,Vancouver,Canada,medium
844,Erica,Simmons,F,1999-06-15,2023-01-30,Montreal,Canada,medium
845,Pamela,Smith,M,1960-06-05,2024-07-21,Calgary,Canada,high
846,Mark,Kline,M,1961-08-15,2023-12-10,Calgary,Canada,low
847,Jessica,Watson,M,2004-11-26,2022-10-21,Montreal,Canada,medium
848,Ricardo,Bryant,M,1972-06-13,2022-05-05,Montreal,Canada,low
849,Timothy,Fisher,M,1998-07-30,2024-01-26,Vancouver,Canada,medium
850,David,Barber,M,2001-04-01,2022-07-02,Calgary,Canada,low
851,Dale,Pruitt,F,2006-04-23,2024-07-13,Vancouver,Canada,medium
852,Samuel,Carr,F,1979-11-13,2023-09-15,Calgary,Canada,medium
853,Michelle,Hobbs,M,1995-08-01,2023-11-01,Toronto,Canada,medium
854,Timothy,Freeman,F,1992-10-30,2024-09-03,Vancouver,Canada,high
855,Bryan,Pena,M,2001-04-30,2023-04-28,Vancouver,Canada,low
856,Alicia,Manning,M,1954-12-10,2024-08-08,Vancouver,Canada,high
857,Stephanie,Marks,F,1992-08-23,2022-09-03,Toronto,Canada,medium
858,Christine,Reynolds,F,1981-10-18,2024-01-24,Vancouver,Canada,medium
859,Elizabeth,Davidson,M,1992-10-18,2023-06-12,Montreal,Canada,medium
860,Patricia,Salazar,M,1962-03-01,2024-06-23,Vancouver,Canada,high
861,William,Harrison,F,1954-11-26,2024-10-20,Calgary,Canada,medium
862,Karen,Flores,M,1980-07-25,2022-07-01,Montreal,Canada,medium
863,William,Pierce,F,1971-10-28,2022-11-01,Ottawa,Canada,low
864,Christian,Wallace,M,1974-05-09,2024-06-13,Montreal,Canada,low
865,Vernon,Stewart,M,1984-08-27,2022-04-07,Montreal,Canada,medium
866,Andrew,Powell,M,2006-04-05,2024-03-27,Ottawa,Canada,high
867,Margaret,Conner,M,1956-03-08,2023-08-25,Montreal,Canada,medium
868,Pamela,Hart,M,2005-05-02,2023-11-30,Montreal,Canada,medium
869,Matthew,Bryan,F,1988-12-23,2023-05-15,Montreal,Canada,medium
870,Martin,Saunders,F,1997-07-25,2024-07-13,Ottawa,Canada,high
871,Michael,Chavez,M,1986-01-30,2024-02-24,Calgary,Canada,low
872,Aaron,Kelly,M,1959-06-14,2023-12-23,Ottawa,Canada,low
873,Amy,Brooks,M,1987-11-14,2024-05-25,Ottawa,Canada,medium
874,Travis,Underwood,F,1959-12-03,2024-09-09,Vancouver,Canada,high
875,Jonathan,Gonzalez,F,1993-08-21,2023-03-25,Vancouver,Canada,medium
876,Jason,Summers,F,1960-09-07,2024-07-22,Vancouver,Canada,low
877,Katherine,Williams,M,1964-05-21,2023-01-06,Toronto,Canada,low
878,David,Snow,M,1987-11-06,2024-01-06,Ottawa,Canada,low
879,William,Maynard,F,1978-07-12,2023-10-08,Calgary,Canada,medium
880,Angela,Reynolds,M,1954-07-07,2024-03-17,Montreal,Canada,low
881,Kimberly,Kent,M,1985-04-18,2024-10-09,Ottawa,Canada,low
882,Lisa,Garcia,M,1990-12-14,2022-07-10,Montreal,Canada,high
883,Marc,Keith,F,1989-02-18,2023-10-26,Montreal,Canada,medium
884,Heather,Wright,M,1976-06-22,2023-10-29,Calgary,Canada,medium
885,Kelly,Ballard,M,1975-05-16,2023-01-11,Vancouver,Canada,medium
886,Olivia,Hunt,M,1961-08-10,2023-10-22,Ottawa,Canada,low
887,Lee,Doyle,M,1998-12-20,2023-08-23,Montreal,Canada,high
888,Jason,Klein,F,1983-08-17,2022-08-26,Toronto,Canada,low
889,David,Page,F,1990-09-04,2024-10-05,Montreal,Canada,low
890,Amy,Walsh,M,2005-12-20,2022-07-14,Calgary,Canada,high
891,Anna,Aguilar,F,1991-12-08,2024-04-13,Vancouver,Canada,low
892,Emily,English,M,2004-03-31,2024-02-17,Toronto,Canada,low
893,Robert,Smith,M,1982-08-01,2024-08-18,Ottawa,Canada,low
894,Brian,Brown,F,1959-12-06,2023-02-22,Toronto,Canada,low
895,Tonya,Vega,M,1968-06-08,2024-05-10,Montreal,Canada,low
896,Kristen,Harris,M,1962-01-17,2022-03-09,Montreal,Canada,medium
897,Shaun,Jensen,F,1982-12-20,2023-01-28,Calgary,Canada,medium
898,Jeffrey,Holland,F,1990-02-01,2023-09-08,Ottawa,Canada,medium
899,Laura,Horton,M,1974-11-24,2023-07-14,Vancouver,Canada,low
900,Patrick,Butler,F,1991-01-04,2022-02-21,Calgary,Canada,low
901,Tammy,Brown,F,1996-01-21,2024-01-21,Montreal,Canada,high
902,Misty,Dalton,F,1993-09-12,2022-08-11,Montreal,Canada,medium
903,Cynthia,Mckinney,M,1977-10-07,2022-09-04,Vancouver,Canada,medium
904,Joanna,Gonzalez,M,1973-10-10,2023-10-07,Vancouver,Canada,high
905,Shane,Lucero,M,1992-09-14,2022-07-31,Toronto,Canada,medium
906,Jill,Wilson,M,1958-03-26,2024-11-19,Ottawa,Canada,medium
907,Joseph,Martin,F,1956-06-09,2022-11-02,Ottawa,Canada,low
908,Steven,Pineda,F,1999-02-15,2022-01-07,Montreal,Canada,medium
909,Candice,Ayala,M,1956-05-27,2024-10-13,Calgary,Canada,medium
910,Kevin,Tyler,M,1987-06-06,2024-07-12,Montreal,Canada,medium
911,Jasmine,Fox,M,1983-06-12,2022-03-21,Ottawa,Canada,low
912,Kristie,Moore,M,2005-01-02,2023-07-25,Ottawa,Canada,high
913,Michael,Ware,F,1983-01-25,2023-03-18,Montreal,Canada,low
914,Kelly,Clements,M,1989-06-10,2022-12-29,Toronto,Canada,low
915,Anna,Goodwin,F,1987-01-20,2023-06-04,Vancouver,Canada,medium
916,Michael,Allen,M,1988-09-12,2022-05-06,Calgary,Canada,high
917,John,Williams,F,1988-04-28,2024-10-02,Montreal,Canada,low
918,Laura,Wilson,M,2001-03-23,2023-02-22,Ottawa,Canada,medium
919,Angel,Black,M,1967-11-20,2024-03-03,Calgary,Canada,medium
920,William,Tucker,M,1995-02-14,2023-07-18,Calgary,Canada,high
921,Luke,Miller,F,1969-12-30,2023-12-15,Montreal,Canada,high
922,Kerri,Ferguson,M,1959-05-16,2024-11-29,Calgary,Canada,high
923,Crystal,Lewis,M,1987-07-07,2022-08-19,Calgary,Canada,low
924,Jamie,Poole,M,1990-08-12,2024-07-04,Vancouver,Canada,low
925,Ryan,Montoya,M,2000-11-07,2024-03-22,Ottawa,Canada,medium
926,Andrew,Love,M,1958-02-09,2024-01-22,Calgary,Canada,high
927,Gregory,King,M,1956-04-17,2022-03-22,Calgary,Canada,medium
928,Rhonda,Russell,M,1958-01-07,2024-06-18,Toronto,Canada,low
929,Leslie,Price,M,1978-03-12,2023-03-19,Vancouver,Canada,medium
930,Jennifer,Brown,M,1960-07-22,2022-01-07,Toronto,Canada,low
931,Melanie,Howard,M,1993-10-27,2022-02-19,Ottawa,Canada,high
932,Gina,Obrien,F,1980-12-07,2022-11-14,Toronto,Canada,low
933,Patrick,Short,F,1969-03-16,2024-10-11,Vancouver,Canada,low
934,Jeffrey,Francis,M,1955-12-02,2022-06-21,Ottawa,Canada,high
935,Kenneth,Walters,F,1996-07-06,2024-07-19,Vancouver,Canada,medium
936,Tammy,Camacho,M,1970-01-30,2024-08-29,Ottawa,Canada,medium
937,Alex,Baxter,M,1988-08-16,2024-11-14,Calgary,Canada,low
938,Ashley,Long,F,1961-10-11,2022-02-15,Ottawa,Canada,high
939,Jason,Figueroa,F,1983-04-21,2022-04-04,Ottawa,Canada,low
940,Rebecca,York,M,1992-10-04,2022-08-20,Ottawa,Canada,medium
941,Christina,King,M,1961-11-01,2022-07-21,Calgary,Canada,medium
942,Ashley,Brown,M,1960-05-11,2024-01-05,Ottawa,Canada,medium
943,Ana,Newman,F,1994-02-02,2024-12-20,Vancouver,Canada,high
944,John,Gonzalez,M,1958-02-28,2024-01-06,Montreal,Canada,medium
945,Michael,Lambert,M,1985-01-21,2024-11-07,Vancouver,Canada,low
946,Chad,Lee,F,1966-09-19,2022-11-09,Montreal,Canada,medium
947,Donna,Steele,M,1980-01-14,2022-12-26,Vancouver,Canada,low
948,Lindsey,Benjamin,M,1962-05-13,2023-09-13,Ottawa,Canada,low
949,Kristen,Joseph,M,1963-03-23,2022-12-09,Calgary,Canada,medium
950,Michael,Frazier,F,1988-04-01,2022-10-30,Ottawa,Canada,low
951,Sean,Hampton,F,1971-11-10,2023-06-10,Ottawa,Canada,low
952,Debbie,Miller,F,1980-02-04,2022-04-30,Calgary,Canada,medium
953,Patricia,Gonzalez,F,1969-02-27,2024-06-23,Montreal,Canada,medium
954,Jessica,Mcclain,F,1993-02-28,2023-11-18,Montreal,Canada,medium
955,Lisa,Riley,F,1999-04-25,2023-11-23,Toronto,Canada,medium
956,Benjamin,Green,F,1995-01-20,2022-08-21,Toronto,Canada,low
957,Desiree,Hernandez,M,2001-08-31,2023-08-14,Ottawa,Canada,medium
958,Brittany,Vincent,M,1975-02-01,2024-09-03,Calgary,Canada,high
959,Christopher,Cox,F,1961-05-19,2023-07-03,Vancouver,Canada,medium
960,Tamara,Holden,F,1954-11-06,2022-09-19,Toronto,Canada,low
961,Donald,Moore,F,1990-07-19,2024-04-09,Ottawa,Canada,low
962,Monica,Thomas,F,1984-04-20,2023-09-12,Ottawa,Canada,medium
963,Billy,Juarez,F,1993-01-30,2024-10-25,Vancouver,Canada,medium
964,Jim,Barnett,F,1966-07-27,2022-10-17,Vancouver,Canada,high
965,Paul,Hardin,M,1981-09-25,2024-05-16,Toronto,Canada,medium
966,Deborah,Garcia,M,2001-01-03,2022-02-13,Toronto,Canada,medium
967,Joshua,Harmon,F,2005-08-12,2023-11-25,Toronto,Canada,high
968,Nicholas,Gray,M,1984-12-14,2023-09-17,Calgary,Canada,medium
969,Christian,King,F,1985-06-07,2024-09-10,Toronto,Canada,high
970,Richard,Roth,F,2005-11-02,2022-09-02,Montreal,Canada,high
971,Paige,Smith,F,1972-07-28,2024-05-17,Ottawa,Canada,high
972,Jerry,Robertson,M,2001-01-12,2023-04-27,Ottawa,Canada,low
973,Eric,Guzman,M,1969-03-02,2022-06-14,Ottawa,Canada,low
974,Robert,Rivera,F,1997-08-01,2023-12-25,Montreal,Canada,high
975,Timothy,Garza,F,1960-04-17,2024-01-10,Calgary,Canada,high
976,John,Anderson,F,1988-08-03,2023-03-26,Montreal,Canada,high
977,William,Macdonald,F,1985-09-05,2022-05-28,Ottawa,Canada,high
978,Sandra,Black,M,1962-01-26,2022-07-02,Montreal,Canada,low
979,Dana,Johns,F,1975-10-10,2024-11-27,Montreal,Canada,medium
980,Stacey,Robinson,M,1992-11-13,2024-06-18,Montreal,Canada,low
981,Timothy,Robinson,M,1986-06-07,2023-06-01,Montreal,Canada,low
982,Brandi,Saunders,F,1976-01-21,2022-06-06,Montreal,Canada,medium
983,Gary,Jennings,M,1987-04-26,2023-07-14,Vancouver,Canada,medium
984,Casey,Gray,M,2003-03-03,2023-10-16,Vancouver,Canada,high
985,Alexandra,Blankenship,F,1961-04-17,2022-01-19,Vancouver,Canada,high
986,Catherine,Thompson,M,1990-07-22,2024-06-24,Toronto,Canada,low
987,Natalie,Schmidt,M,2002-01-26,2023-10-19,Ottawa,Canada,low
988,Donna,Winters,F,1994-02-28,2022-04-13,Montreal,Canada,medium
989,Sharon,Gregory,F,1982-11-13,2022-01-02,Calgary,Canada,low
990,Nancy,Wolfe,M,1977-02-25,2023-04-06,Vancouver,Canada,medium
991,Timothy,Mack,F,1977-01-07,2024-10-24,Ottawa,Canada,medium
992,Rebecca,Hood,M,1972-11-11,2024-05-31,Ottawa,Canada,medium
993,Jonathan,Cannon,F,1984-10-26,2023-04-11,Toronto,Canada,medium
994,Carmen,Stephens,M,2002-07-09,2022-04-02,Toronto,Canada,low
995,Julia,Smith,F,1967-12-13,2022-01-06,Ottawa,Canada,low
996,Nicholas,Harris,M,1981-12-24,2023-07-24,Vancouver,Canada,medium
997,Daniel,Simmons,F,1996-11-29,2023-03-24,Calgary,Canada,high
998,Amanda,Cunningham,M,1985-04-23,2022-10-14,Vancouver,Canada,medium
999,Raymond,Harris,F,1986-09-18,2024-12-22,Montreal,Canada,medium
1000,Guy,Hansen,M,1983-07-19,2023-09-03,Calgary,Canada,low
1001,Becky,Schroeder,F,1979-12-04,2024-12-18,Córdoba,Argentina,high
1002,Michelle,Wilson,F,1975-05-21,2022-06-01,Cartagena,Colombia,medium
1003,Stacy,Garcia,M,1966-06-18,2024-05-07,Medellín,Colombia,high
1004,Lauren,Mendez,F,1981-03-24,2024-05-10,Santiago,Chile,low
1005,Paul,Fields,F,1990-07-26,2022-02-26,Cartagena,Colombia,medium
1006,Thomas,Burke,M,1996-11-30,2024-06-20,Concepción,Chile,low
1007,Nathan,Lynch,M,1958-12-16,2022-10-16,Santiago,Chile,medium
1008,Richard,Douglas,M,1992-09-06,2024-10-16,Cali,Colombia,medium
1009,Brian,Ayala,F,1969-06-20,2024-11-21,Concepción,Chile,low
1010,Alex,Jefferson,F,1963-07-29,2023-06-26,La Plata,Argentina,high
1011,James,Bowers,F,2003-08-13,2023-07-22,Lima,Peru,medium
1012,Christina,Craig,M,1981-05-06,2024-02-04,Belo Horizonte,Brazil,low
1013,Theresa,Miller,F,1973-05-08,2023-12-19,Cusco,Peru,medium
1014,Elizabeth,Sullivan,F,1968-11-28,2023-03-14,Salvador,Brazil,high
1015,Jane,Calhoun,M,1964-11-25,2022-01-17,Rosario,Argentina,medium
1016,Angie,Aguilar,F,1983-06-01,2024-03-06,Cali,Colombia,medium
1017,Jeremy,Mccarty,M,1972-09-13,2024-06-11,Mexico City,Mexico,low
1018,Adam,Thompson,F,1978-05-22,2023-03-19,Cusco,Peru,medium
1019,Wesley,Morgan,F,1981-02-11,2023-09-04,Mendoza,Argentina,low
1020,Jonathan,Medina,F,1960-06-27,2023-07-17,Piura,Peru,medium
1021,Scott,Bennett,M,1996-05-02,2022-10-01,Valparaíso,Chile,low
1022,Matthew,Rowe,M,1979-12-02,2022-09-24,Medellín,Colombia,medium
1023,Michelle,Olson,M,1990-05-30,2024-09-08,Medellín,Colombia,medium
1024,Kristina,Robinson,M,1967-12-13,2023-02-24,Puebla,Mexico,medium
1025,Robert,Gomez,M,1991-06-13,2024-05-26,Santiago,Chile,low
1026,Jose,Mitchell,M,1982-09-04,2024-02-07,Puebla,Mexico,medium
1027,Matthew,Spencer,M,1975-06-06,2024-03-30,Brasília,Brazil,medium
1028,Jeffery,Berry,M,1963-09-30,2022-12-10,Cartagena,Colombia,high
1029,Sarah,Lee,F,1963-12-22,2024-03-28,Monterrey,Mexico,high
1030,John,Baker,F,1993-05-09,2022-09-15,Antofagasta,Chile,high
1031,Mary,Kelly,M,1966-06-07,2024-07-03,Mendoza,Argentina,low
1032,Christian,Sosa,F,1995-07-27,2022-05-12,La Plata,Argentina,medium
1033,Mercedes,Rubio,F,1980-05-25,2022-01-08,La Plata,Argentina,medium
1034,Leslie,Villanueva,F,1999-03-25,2023-02-11,Valparaíso,Chile,high
1035,Joshua,White,M,2000-12-23,2023-09-22,Cusco,Peru,medium
1036,Raymond,Christensen,M,1994-10-16,2023-07-14,Lima,Peru,low
1037,Rodney,Ayers,M,1961-01-30,2023-07-30,Cusco,Peru,medium
1038,Michelle,Parsons,F,1956-01-05,2023-01-16,Salvador,Brazil,high
1039,April,Stewart,F,1978-07-08,2022-05-12,Lima,Peru,medium
1040,Nicolas,Garcia,F,1954-09-24,2024-01-09,Córdoba,Argentina,medium
1041,Jacob,Baker,F,1973-06-13,2024-08-01,Barranquilla,Colombia,high
1042,Matthew,White,F,1968-07-25,2024-11-15,Valparaíso,Chile,low
1043,Karen,Diaz,F,1976-10-02,2023-04-04,Valparaíso,Chile,low
1044,Ashley,Krause,F,1975-07-08,2023-05-09,Rio de Janeiro,Brazil,medium
1045,Jennifer,Brock,F,1990-08-23,2024-06-10,Piura,Peru,high
1046,James,Marsh,F,1983-09-20,2024-07-26,Bogotá,Colombia,low
1047,Alec,Fisher,F,1993-06-05,2023-06-02,Puebla,Mexico,medium
1048,Crystal,Ferguson,F,1961-05-31,2024-09-05,Belo Horizonte,Brazil,medium
1049,John,Garrison,M,1971-01-07,2023-06-17,Guadalajara,Mexico,low
1050,Frank,Lewis,M,1956-10-24,2022-04-19,Bogotá,Colombia,low
1051,Cole,Garner,M,1967-10-06,2024-07-07,Salvador,Brazil,medium
1052,Angela,Patrick,M,1968-01-20,2023-01-30,Guadalajara,Mexico,low
1053,Michael,Frazier,F,1972-07-10,2023-03-27,Trujillo,Peru,medium
1054,Debra,Ryan,M,1986-05-19,2023-09-24,Trujillo,Peru,medium
1055,Mark,Dixon,M,2006-03-11,2022-11-08,Lima,Peru,high
1056,Christian,Austin,M,1995-05-07,2023-05-05,Monterrey,Mexico,medium
1057,Miranda,Davidson,F,1978-11-12,2024-11-13,Mendoza,Argentina,low
1058,Cheryl,Sullivan,M,2003-07-02,2023-04-07,Santiago,Chile,low
1059,Matthew,Edwards,M,2002-05-12,2022-03-28,Antofagasta,Chile,low
1060,Catherine,Foster,M,1988-11-23,2024-02-17,Barranquilla,Colombia,medium
1061,Sheila,Adkins,F,2001-05-01,2024-05-05,Córdoba,Argentina,medium
1062,Gary,Dickerson,M,1981-11-23,2023-05-09,Arequipa,Peru,medium
1063,Johnathan,Manning,F,1960-11-29,2022-09-14,Belo Horizonte,Brazil,medium
1064,Randy,Davis,M,1994-01-08,2022-08-19,Concepción,Chile,low
1065,Brian,Wise,M,2003-12-08,2023-06-03,Rio de Janeiro,Brazil,high
1066,Dalton,Montgomery,M,1982-01-21,2024-12-26,Salvador,Brazil,medium
1067,Peter,Perez,M,1958-10-03,2024-10-17,Piura,Peru,low
1068,David,Rose,F,1993-05-18,2023-05-01,Mexico City,Mexico,medium
1069,Michael,Herman,M,1963-04-30,2022-02-08,Belo Horizonte,Brazil,low
1070,Monica,Donovan,F,2000-02-02,2023-05-27,Medellín,Colombia,medium
1071,Stacy,Ryan,M,1983-05-11,2022-05-28,São Paulo,Brazil,low
1072,Kaitlyn,Wiley,M,1985-08-07,2023-05-15,Belo Horizonte,Brazil,medium
1073,Amanda,Stout,F,1977-05-04,2023-12-02,Valparaíso,Chile,medium
1074,Christopher,Parker,F,1979-10-24,2022-09-06,Valparaíso,Chile,low
1075,Alex,Mills,M,1976-02-18,2022-06-20,Arequipa,Peru,low
1076,Justin,Nichols,F,1994-06-23,2022-05-30,Antofagasta,Chile,medium
1077,Karla,Evans,F,1990-09-26,2023-06-23,Cartagena,Colombia,low
1078,Carla,Robles,M,1994-11-16,2024-05-23,Trujillo,Peru,low
1079,Nicole,Kim,F,1983-05-05,2022-07-26,Tijuana,Mexico,low
1080,Debbie,Clayton,M,1967-07-13,2024-02-22,Piura,Peru,medium
1081,Colleen,Black,M,1965-12-23,2022-03-28,Belo Horizonte,Brazil,medium
1082,Heather,Nelson,M,1996-09-06,2023-11-03,Tijuana,Mexico,high
1083,Joseph,Lopez,F,1988-08-26,2023-08-06,Lima,Peru,medium
1084,Daniel,Gibson,M,1957-11-30,2022-05-30,Cartagena,Colombia,medium
1085,Travis,Flores,F,1978-04-13,2024-02-07,Rosario,Argentina,medium
1086,Andrew,Compton,M,1962-05-08,2024-11-27,Mexico City,Mexico,medium
1087,Samuel,Smith,M,1969-03-28,2022-05-17,Guadalajara,Mexico,low
1088,Jeff,Fisher,M,1959-01-25,2022-01-17,Bogotá,Colombia,medium
1089,Nathan,Terry,F,1995-12-06,2023-06-30,Tijuana,Mexico,medium
1090,Karen,Thomas,F,1955-12-20,2022-03-29,Salvador,Brazil,medium
1091,Amy,White,M,1968-05-29,2023-03-06,Monterrey,Mexico,low
1092,Patrick,Smith,M,2001-10-03,2022-10-01,Guadalajara,Mexico,medium
1093,Paul,Proctor,F,2005-12-09,2024-02-22,Santiago,Chile,medium
1094,James,Moss,F,1967-05-21,2024-12-25,Lima,Peru,high
